2025-04-22 11:50:09.802,58600,57600,54600,54900,55300,55900,57900,58900,60300,60300,60600,63300,50900,51300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33763,33985,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:10.264,59600,58300,55600,56300,56300,57600,58300,58600,57900,59300,57900,62300,51600,51900,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33766,33992,1804800,1804800,1804800,1804800,1804800,1804800,2092800,2188800,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:10.692,58300,57300,54600,55600,54600,55600,56900,56900,56300,58300,56300,60600,51600,52300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33772,33995,1804800,1804800,1804800,1804800,1804800,1804800,2208000,2400000,500000000,0,0,0,0,0,0,0,0,0,0,7 %
2025-04-22 11:50:11.263,61600,60300,57900,57900,57300,58600,60300,60300,59900,59900,61300,59900,53300,52900,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33779,33998,1804800,1804800,1804800,1804800,1804800,1804800,2092800,2188800,400000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:11.781,58900,58300,55900,56600,55900,57300,58600,57900,57300,60900,57600,61900,52600,52600,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33766,34004,1804800,1804800,1804800,1651200,1804800,1804800,2092800,2400000,400000000,0,0,0,0,0,0,0,0,0,0,8 %
2025-04-22 11:50:12.251,58900,58300,55900,56300,55600,55900,56600,58600,58600,60300,57900,59300,52900,53300,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33788,34023,1363200,1363200,1516800,1516800,1363200,1363200,1478400,2304000,400000000,0,0,0,0,0,0,0,0,0,0,43 %
2025-04-22 11:50:12.707,57900,57600,56300,56600,55600,55900,56300,56600,56600,59600,56600,60300,51900,51900,33000,27000,-273000,-273000,-273000,-273000,48000,49000,33798,34027,1804800,1363200,1363200,1363200,1363200,1363200,1900800,2400000,275000000,0,0,0,0,0,0,0,0,0,0,43 %
2025-04-22 11:50:13.159,58300,56900,55600,55600,55300,56300,56900,57600,57900,60300,57900,62300,52900,53300,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33794,34039,1804800,1804800,1804800,1804800,1804800,1804800,1728000,1996800,500000000,0,0,0,0,0,0,0,0,0,0,43 %
2025-04-22 11:50:13.682,59300,57900,56600,56300,55900,57300,57300,57900,57600,58900,58600,61300,53600,53600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33801,34033,1804800,1651200,1651200,1804800,1804800,1651200,2208000,1996800,500000000,0,0,0,0,0,0,0,0,0,0,36 %
2025-04-22 11:50:14.131,58300,56600,54900,55300,54900,55300,55600,56600,56900,57300,56900,60600,52300,52600,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33801,34046,1804800,1363200,1516800,1363200,1516800,1363200,1728000,2304000,275000000,0,0,0,0,0,0,0,0,0,0,0 %
2025-04-22 11:50:14.592,57300,56600,54600,54600,54300,55300,55600,55900,57600,55600,55900,56600,51900,52300,33000,27000,-273000,-273000,-273000,-273000,50000,51000,33807,34049,1651200,1651200,1363200,1516800,1516800,1651200,1728000,2188800,275000000,0,0,0,0,0,0,0,0,0,0,0 %
