2025-04-16 17:31:38.959,89000,78000,80000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:39.339,89000,78000,80000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:39.814,90000,79000,80000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:40.239,88000,79000,80000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2401000,0,0,0,0
2025-04-16 17:31:40.639,89000,79000,80000,52000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:40.991,91000,79000,80000,53000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:41.382,89000,79000,80000,53000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:41.787,90000,79000,81000,53000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:42.049,89000,79000,80000,53000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:42.391,86000,79000,81000,53000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:42.803,91000,80000,80000,53000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:43.203,91000,80000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2188000,0,0,0,0
2025-04-16 17:31:43.615,91000,80000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:43.999,90000,79000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:44.384,87000,80000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2188000,0,0,0,0
2025-04-16 17:31:44.799,91000,80000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2188000,0,0,0,0
2025-04-16 17:31:45.199,91000,80000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2252000,0,0,0,0
2025-04-16 17:31:45.607,91000,80000,81000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2252000,2252000,0,0,0,0
2025-04-16 17:31:46.019,88000,80000,82000,55000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
2025-04-16 17:31:46.419,91000,80000,82000,54000,37000,1,1803000,1803000,1803000,1803000,2253000,2253000,2401000,2401000,0,0,0,0
