2025-04-16 15:18:16.339,90000,83000,84000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6291052
2025-04-16 15:18:16.459,88000,83000,84000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6291052
2025-04-16 15:18:16.613,91000,82000,83000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5499937
2025-04-16 15:18:16.903,91000,83000,85000,59000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2252000,-6133168
2025-04-16 15:18:17.248,92000,84000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6314482
2025-04-16 15:18:17.633,89000,85000,86000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6555692
2025-04-16 15:18:18.172,91000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6027449
2025-04-16 15:18:18.585,91000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6231365
2025-04-16 15:18:18.743,90000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-6231365
2025-04-16 15:18:18.979,89000,82000,83000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,-5646262
2025-04-16 15:18:19.228,91000,82000,83000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,-5646262
2025-04-16 15:18:19.407,89000,83000,84000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5773076
2025-04-16 15:18:19.543,89000,82000,84000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2048000,-5773076
2025-04-16 15:18:19.675,89000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,-5700164
2025-04-16 15:18:19.806,90000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5700164
2025-04-16 15:18:19.931,89000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5700164
2025-04-16 15:18:20.059,89000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5713459
2025-04-16 15:18:20.179,88000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5713459
2025-04-16 15:18:20.305,90000,84000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5713459
2025-04-16 15:18:20.425,90000,83000,84000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5513231
2025-04-16 15:18:20.563,90000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2188000,2188000,-5513231
2025-04-16 15:18:20.686,90000,84000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5513231
2025-04-16 15:18:20.818,89000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5258032
2025-04-16 15:18:20.937,90000,84000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5258032
2025-04-16 15:18:21.059,90000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5256456
2025-04-16 15:18:21.193,90000,83000,85000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5248641
2025-04-16 15:18:21.327,89000,83000,84000,60000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5248641
2025-04-16 15:18:21.455,90000,83000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6083839
2025-04-16 15:18:21.575,90000,83000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6083839
2025-04-16 15:18:21.723,89000,83000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6083839
2025-04-16 15:18:21.843,90000,83000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5667714
2025-04-16 15:18:21.965,90000,84000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5667714
2025-04-16 15:18:22.088,89000,84000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6761320
2025-04-16 15:18:22.264,90000,83000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6761320
2025-04-16 15:18:22.587,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5976479
2025-04-16 15:18:22.717,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5976479
2025-04-16 15:18:22.847,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5882032
2025-04-16 15:18:23.207,90000,85000,85000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5586767
2025-04-16 15:18:23.573,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2188000,-5792809
2025-04-16 15:18:23.923,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5981072
2025-04-16 15:18:24.275,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5813640
2025-04-16 15:18:24.635,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,1826000,-5542888
2025-04-16 15:18:24.987,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6116118
2025-04-16 15:18:25.300,89000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5504322
2025-04-16 15:18:25.651,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5510815
2025-04-16 15:18:26.009,92000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5968703
2025-04-16 15:18:26.362,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5955646
2025-04-16 15:18:26.727,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6302736
2025-04-16 15:18:26.864,91000,86000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6302736
2025-04-16 15:18:27.139,89000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5367279
2025-04-16 15:18:27.491,88000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5796281
2025-04-16 15:18:27.847,91000,86000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5636786
2025-04-16 15:18:28.191,91000,86000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6093636
2025-04-16 15:18:28.576,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5677223
2025-04-16 15:18:28.931,91000,86000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5735357
2025-04-16 15:18:29.088,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5735357
2025-04-16 15:18:29.227,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5679442
2025-04-16 15:18:29.359,90000,84000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5679442
2025-04-16 15:18:29.491,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,2048000,-5679442
2025-04-16 15:18:29.619,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6095931
2025-04-16 15:18:29.775,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,2048000,-6095931
2025-04-16 15:18:29.900,89000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-6100746
2025-04-16 15:18:30.019,91000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6100746
2025-04-16 15:18:30.142,90000,85000,86000,61000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6100746
2025-04-16 15:18:30.269,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5911476
2025-04-16 15:18:30.398,89000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,2048000,-5911476
2025-04-16 15:18:30.519,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5911476
2025-04-16 15:18:30.637,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5859936
2025-04-16 15:18:30.762,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5859936
2025-04-16 15:18:30.889,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,1826000,-5859936
2025-04-16 15:18:31.004,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5750758
2025-04-16 15:18:31.137,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5750758
2025-04-16 15:18:31.280,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,2048000,-5401889
2025-04-16 15:18:31.402,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5401889
2025-04-16 15:18:31.531,90000,84000,85000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5401889
2025-04-16 15:18:31.711,90000,84000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5489303
2025-04-16 15:18:31.852,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5489303
2025-04-16 15:18:31.975,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5993122
2025-04-16 15:18:32.093,91000,86000,87000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5993122
2025-04-16 15:18:32.215,89000,86000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,1826000,1826000,-5993122
2025-04-16 15:18:32.345,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5954362
2025-04-16 15:18:32.468,90000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5954362
2025-04-16 15:18:32.628,90000,84000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-5954362
2025-04-16 15:18:32.794,91000,85000,86000,62000,37000,7,1803000,1803000,1803000,1803000,2253000,2253000,2048000,2048000,-6430254
